filename,text_lvl,f_grade,f_ease,ari,avg_tokenlength,documentlength_token,documentlength_sentence,avg_sentencelength_char,avg_sentencelength_token,slug,sum_fasttext-wiki-news-subwords-300_linear_reg,avg_fasttext-wiki-news-subwords-300_linear_reg,sum_fasttext-wiki-news-subwords-300_class_logistic_reg,avg_fasttext-wiki-news-subwords-300_class_logistic_reg,sum_fasttext-wiki-news-subwords-300_class_svm,avg_fasttext-wiki-news-subwords-300_class_svm,sum_fasttext-wiki-news-subwords-300_ordinal_logistic_reg,avg_fasttext-wiki-news-subwords-300_ordinal_logistic_reg,sum_word2vec-google-news-300_linear_reg,avg_word2vec-google-news-300_linear_reg,sum_word2vec-google-news-300_class_logistic_reg,avg_word2vec-google-news-300_class_logistic_reg,sum_word2vec-google-news-300_class_svm,avg_word2vec-google-news-300_class_svm,sum_word2vec-google-news-300_ordinal_logistic_reg,avg_word2vec-google-news-300_ordinal_logistic_reg,sum_glove-wiki-gigaword-300_linear_reg,avg_glove-wiki-gigaword-300_linear_reg,sum_glove-wiki-gigaword-300_class_logistic_reg,avg_glove-wiki-gigaword-300_class_logistic_reg,sum_glove-wiki-gigaword-300_class_svm,avg_glove-wiki-gigaword-300_class_svm,sum_glove-wiki-gigaword-300_ordinal_logistic_reg,avg_glove-wiki-gigaword-300_ordinal_logistic_reg,newsela_sum_fasttext-wiki-news-subwords-300_linear_reg,newsela_avgfasttext-wiki-news-subwords-300_linear_reg,newsela_sum_fasttext-wiki-news-subwords-300_class_logistic_reg,newsela_avgfasttext-wiki-news-subwords-300_class_logistic_reg,newsela_sum_fasttext-wiki-news-subwords-300_class_svm,newsela_avgfasttext-wiki-news-subwords-300_class_svm,newsela_sum_fasttext-wiki-news-subwords-300_ordinal_logistic_reg,newsela_avgfasttext-wiki-news-subwords-300_ordinal_logistic_reg,newsela_sum_word2vec-google-news-300_linear_reg,newsela_avgword2vec-google-news-300_linear_reg,newsela_sum_word2vec-google-news-300_class_logistic_reg,newsela_avgword2vec-google-news-300_class_logistic_reg,newsela_sum_word2vec-google-news-300_class_svm,newsela_avgword2vec-google-news-300_class_svm,newsela_sum_word2vec-google-news-300_ordinal_logistic_reg,newsela_avgword2vec-google-news-300_ordinal_logistic_reg,newsela_sum_glove-wiki-gigaword-300_linear_reg,newsela_avgglove-wiki-gigaword-300_linear_reg,newsela_sum_glove-wiki-gigaword-300_class_logistic_reg,newsela_avgglove-wiki-gigaword-300_class_logistic_reg,newsela_sum_glove-wiki-gigaword-300_class_svm,newsela_avgglove-wiki-gigaword-300_class_svm,newsela_sum_glove-wiki-gigaword-300_ordinal_logistic_reg,newsela_avgglove-wiki-gigaword-300_ordinal_logistic_reg,fasttext-wiki-news-subwords-300_pairwiseSVM,word2vec-google-news-300_pairwiseSVM,glove-wiki-gigaword-300_pairwiseSVM,grade_level,Original_Index,newsela_fasttext-wiki-news-subwords-300_pairwiseSVM,newsela_word2vec-google-news-300_pairwiseSVM,newsela_glove-wiki-gigaword-300_pairwiseSVM,transread_en_avgfasttext-wiki-news-subwords-300_linear_reg,transread_en_sum_fasttext-wiki-news-subwords-300_linear_reg,transread_en_avgfasttext-wiki-news-subwords-300_class_logistic_reg,transread_en_sum_fasttext-wiki-news-subwords-300_class_logistic_reg,transread_en_avgfasttext-wiki-news-subwords-300_class_svm,transread_en_sum_fasttext-wiki-news-subwords-300_class_svm,transread_en_avgfasttext-wiki-news-subwords-300_ordinal_logistic_reg,transread_en_sum_fasttext-wiki-news-subwords-300_ordinal_logistic_reg,transread_en_avgword2vec-google-news-300_linear_reg,transread_en_sum_word2vec-google-news-300_linear_reg,transread_en_avgword2vec-google-news-300_class_logistic_reg,transread_en_sum_word2vec-google-news-300_class_logistic_reg,transread_en_avgword2vec-google-news-300_class_svm,transread_en_sum_word2vec-google-news-300_class_svm,transread_en_avgword2vec-google-news-300_ordinal_logistic_reg,transread_en_sum_word2vec-google-news-300_ordinal_logistic_reg,transread_en_avgglove-wiki-gigaword-300_linear_reg,transread_en_sum_glove-wiki-gigaword-300_linear_reg,transread_en_avgglove-wiki-gigaword-300_class_logistic_reg,transread_en_sum_glove-wiki-gigaword-300_class_logistic_reg,transread_en_avgglove-wiki-gigaword-300_class_svm,transread_en_sum_glove-wiki-gigaword-300_class_svm,transread_en_avgglove-wiki-gigaword-300_ordinal_logistic_reg,transread_en_sum_glove-wiki-gigaword-300_ordinal_logistic_reg,transread_en_fasttext-wiki-news-subwords-300_pairwiseSVM,transread_en_word2vec-google-news-300_pairwiseSVM,transread_en_glove-wiki-gigaword-300_pairwiseSVM,glove-wiki-gigaword-300_han_svm,word2vec-google-news-300_han_svm,fasttext-wiki-news-subwords-300_han_svm,fasttext-wiki-news-subwords-300_han_svm_reg,fasttext-wiki-news-subwords-300_han_only_cat,glove-wiki-gigaword-300_han_only_cat,glove-wiki-gigaword-300_han_cat,newsela_bertRank,bert_classification,bert_regression,bertRank,word2vec-google-news-300_han_only_cat,mbertRank,newsela_eng_bert_regression,newsela_mbert_regression,newsela_engbertRank,newsela_mbertRank
WNL Icelandic names-adv.txt,Adv-Txt,26.4,16.8,33.7,5.026690391459074,562,33,102.54545454545456,17.03030303030303,WNL Icelandic names,0.7124196886128704,2.751482224539071,2,2,0,2,1,2,2.590097065055394,4.921558408128447,2,2,0,2,2,2,0.5245992008070255,1.8317534036601104,2,2,0,1,2,1,8.087819210730025,10.184107137088938,10,10,10,10,10,10,7.464935990665767,8.593646459125225,10,10,10,10,6,10,5.7387815848078585,7.685767524643754,5,5,2,5,6,5,2.0,2.0,2.0,2,10,2.0,2.0,2.0,0.502064236905138,-3505.559453919664,1,0,1,0,1,0,0.6962006114323654,-250.08565706021164,0,0,0,0,0,0,0.3615743359775463,-2885.748910645738,0,0,0,0,0,0,2,2,2,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.2688023,2.0,1.3610954284667969,1.829690933227539,2.0,1.0738754272460938,12.107378,12.15826,1.2181612,1.1017406
WNL Extinction-adv.txt,Adv-Txt,18.3,37.81,22.9,4.950495049504951,707,36,116.88888888888889,19.63888888888889,WNL Extinction,1.7709675857022749,1.6241772051783323,2,2,1,2,2,2,2.1190572518325688,0.7272978386042857,2,2,1,2,2,1,2.1268778633811545,3.4206114521077016,2,2,1,1,2,2,8.919274933105147,10.405830370019212,10,10,10,10,10,10,8.840973426240943,10.075375399346438,10,10,10,10,10,10,8.80150557146302,9.888923763122234,10,10,5,10,9,10,2.0,2.0,2.0,2,11,2.0,2.0,2.0,0.6914751544742757,-4553.925123522708,1,0,1,0,1,0,1.0348315488998143,-155.50848012015072,1,0,1,0,1,0,0.473078706947323,-4007.7110316035646,0,0,1,0,0,0,2,2,2,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.8771701,2.0,1.766392469406128,1.917272567749024,2.0,1.6594752073287964,12.130297,12.159755,1.9973032,1.6869247
WNL Will drones-adv.txt,Adv-Txt,23.8,23.5,29.4,4.784067085953878,954,51,108.01960784313724,18.705882352941178,WNL Will drones,1.3103378498405212,1.7269644314267358,2,0,2,2,1,1,3.4418155165555806,3.98735251553493,2,2,2,2,2,1,3.058292137971997,2.203613688028975,2,2,2,1,2,1,9.33199148019093,9.30640862574158,10,10,10,10,10,10,9.359248816302106,9.406938719979212,10,10,10,10,10,10,8.12762723824666,8.482543040241001,10,10,10,10,10,10,2.0,2.0,2.0,2,12,2.0,2.0,2.0,0.3504535837376465,-6370.188234188953,0,0,1,0,0,0,0.1958043293621401,-793.4365311969985,0,0,0,0,0,0,0.0855283849787165,-5634.134584243259,0,0,0,0,0,0,2,2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8288498,2.0,1.0715758800506592,1.9581754207611084,2.0,1.9345051050186157,12.138864,12.160953,1.9876112,1.9229176
WNL Kiruna-adv.txt,Adv-Txt,26.1,22.83,33.8,4.789010989010989,910,49,107.42857142857144,18.571428571428573,WNL Kiruna,3.119220651191564,3.811982604253105,2,2,2,2,2,2,3.5513732682188683,4.799553881615025,2,2,2,2,2,2,4.783106479069905,3.422405213821348,2,2,2,2,2,2,9.735610246419068,10.073350274884014,10,10,10,10,10,10,9.691472883641175,9.22631844344669,10,10,10,10,10,10,7.625014613776676,7.944055943568573,10,10,10,10,10,10,2.0,2.0,2.0,2,13,2.0,2.0,2.0,0.6605725505225228,-5965.174795794545,1,0,1,0,1,0,0.7466217761772685,-390.6303239865184,1,0,1,0,1,0,0.3147440543022188,-5365.053912002776,0,0,0,0,0,0,2,2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9533616,2.0,1.741305589675903,1.9609324932098389,2.0,1.9348125457763672,12.144369,12.1578455,1.9993029,1.9698696
Starbucks-adv.txt,Adv-Txt,25.6,13.42,31.6,5.069333333333334,750,51,89.17647058823529,14.705882352941176,Starbucks,4.504714734772557,4.130875932818565,2,2,1,2,2,2,2.6850928176214666,2.710626498864227,2,2,2,2,2,2,2.0757343544481026,2.428286052914837,2,2,1,2,2,2,9.95704873243908,10.69193921894894,10,10,10,10,10,10,10.616548084571678,11.147347310190558,10,10,10,10,10,10,9.115594779006573,10.149623310275622,10,10,10,10,9,10,2.0,2.0,2.0,2,14,2.0,2.0,2.0,0.8045276556678171,-4823.006333779506,1,0,1,0,1,0,1.2043461399919426,-69.69972743465408,1,0,1,0,1,0,1.27384582237854,-3536.355442394301,1,0,1,0,1,0,2,2,0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.869841,2.0,1.7024192810058594,1.944938063621521,2.0,1.9350440502166748,12.143389,12.166525,1.9994278,1.9583082
WNL Kate Bush-adv.txt,Adv-Txt,21.1,36.02,25.9,4.486111111111111,936,59,86.9322033898305,15.864406779661016,WNL Kate Bush,3.649987269768181,2.950773508508913,2,2,2,2,2,1,3.755599782238831,2.3312638261355225,2,0,2,0,2,0,4.0281540547602335,2.852327903826522,2,1,2,0,2,1,8.923360108946532,8.588743357427552,10,10,10,10,10,10,9.649020942530228,8.686450995220198,10,10,10,10,10,10,6.982650246428717,7.1137758308462296,10,10,10,10,9,10,2.0,2.0,2.0,2,15,2.0,2.0,2.0,0.76456016473061,-6149.506766389013,0,0,1,0,0,0,0.7664101093852037,-402.3380748221164,0,0,0,0,0,0,0.8219525793428719,-5143.620142640892,0,0,0,0,0,0,2,2,2,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.9308544,0.0,1.5773067474365234,1.8174340724945068,2.0,1.935275673866272,12.144522,12.150634,1.9572988,1.3104967
WNL NASA Astronaut-adv.txt,Adv-Txt,24.4,27.39,30.7,4.589690721649484,970,54,100.24074074074076,17.962962962962962,WNL NASA Astronaut,1.7624389685504132,1.686016361016672,2,2,2,2,2,1,1.1384382775692834,0.7719185182897199,2,0,2,2,0,1,-1.1338091776439496,-1.9684847716851923,0,1,2,1,0,1,8.663140922380684,8.122997128882261,10,10,10,10,10,10,8.790323297533538,8.082456654217117,10,10,10,10,10,10,7.290698311545361,7.017644033054376,10,10,10,10,9,10,2.0,2.0,2.0,2,16,2.0,2.0,2.0,0.4510265919820897,-6407.808461271409,0,0,1,0,0,0,0.6116117165459082,-509.9786237211472,0,0,0,0,0,0,0.4513452770450978,-5386.020105121238,0,0,0,0,0,0,2,2,2,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.6048732,2.0,1.473623514175415,1.0277944803237915,2.0,1.002104640007019,12.124862,12.152217,1.8639246,1.0015526
WNL are you a bad boyfriend-adv.txt,Adv-Txt,14.5,52.97,20.0,4.920774647887324,568,54,62.11111111111112,10.51851851851852,WNL are you a bad boyfriend,2.490748877626478,1.6998042359943168,2,0,0,0,1,0,0.3665518124299198,0.969028072731084,2,0,0,0,1,0,-0.3305419354812349,0.4232898378224963,1,1,0,1,0,1,5.2957958421710485,6.295517525421923,10,10,2,10,4,5,6.19274009007475,6.884144512151756,10,10,10,10,5,5,4.908308964780369,6.537757712941197,10,10,2,10,4,5,0.0,2.0,2.0,2,17,0.0,2.0,0.0,-0.1579204000114025,-3977.446715366542,0,0,1,0,0,0,-0.0329912092679443,-562.1281520369924,0,0,0,0,0,0,0.4593398067341887,-3060.1259726344456,0,0,0,0,0,0,-2,2,0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.9546337,2.0,1.180659294128418,1.6212255954742432,2.0,1.9342396259307861,12.129081,12.1620655,1.996362,1.7970443
WNL Bangladesh factory owners-adv.txt,Adv-Txt,20.7,31.52,26.2,4.996779388083736,621,30,124.16666666666669,20.7,WNL Bangladesh factory owners,2.780863618786708,2.726523200796759,1,1,1,1,2,2,2.616914240253935,2.3395593450138303,2,2,1,2,2,2,2.8579167098816187,2.050851186054052,1,1,1,1,2,1,8.11729752620106,9.210724837214116,10,10,10,10,10,10,8.019170006717463,8.941081479819788,10,10,10,10,10,10,6.26659279136522,7.629889759247163,7,10,3,10,8,10,2.0,2.0,2.0,2,18,2.0,2.0,2.0,0.1793675180540788,-4527.212982555874,1,0,1,0,1,0,0.5264264080963794,-404.2117559351876,1,0,1,0,1,0,0.2857508185779576,-3733.257066779792,0,0,0,0,0,0,2,2,2,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.7515557,2.0,1.325657844543457,1.9622656106948853,2.0,1.935194969177246,12.12971,12.16282,1.995894,1.9516596
Everest-adv.txt,Adv-Txt,12.2,59.06,16.0,4.77765843179377,931,65,82.64615384615385,14.323076923076924,Everest,3.1056932571197136,2.6935147666489208,2,2,2,2,2,2,-0.2450702036470566,2.482306701297321,2,2,2,2,2,2,1.5317510632512432,2.4892882446514744,2,2,2,2,2,2,8.425040042244348,8.217225692006807,10,10,10,10,10,10,9.626575844237797,9.3012839555206,10,10,10,10,10,10,8.361473051431462,9.05504871712438,10,10,10,10,10,10,2.0,2.0,2.0,2,19,2.0,2.0,2.0,0.5347910106577327,-6359.333029822158,1,0,1,0,1,0,0.7574771782816676,-415.0363273244759,1,0,1,0,1,0,0.6362078540250389,-5188.216755334217,0,0,0,0,0,0,2,2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.826517,2.0,1.5297510623931885,1.9352734088897705,2.0,1.9347376823425293,12.135883,12.159785,1.994427,1.5250654
WNL Ten ideas-adv.txt,Adv-Txt,10.3,58.72,14.0,5.210239651416122,918,68,83.54411764705883,13.5,WNL Ten ideas,2.461819098398534,1.3201002108141475,2,2,2,2,2,2,3.8539309284877694,3.9226755922209695,2,2,2,2,2,2,4.53382698910994,4.726540437041917,2,2,2,2,2,2,7.681619504761676,7.719489190657314,7,10,10,10,10,10,7.423627341692319,7.187468236415758,6,10,6,6,10,10,9.865014344808264,10.082930912479108,10,10,10,10,10,10,2.0,2.0,2.0,2,20,2.0,2.0,2.0,1.0075310020345274,-5838.193440380839,1,0,1,0,1,0,0.6482524898152937,-468.8247595117331,1,0,1,0,1,0,0.8531145458076317,-4877.524821415114,1,0,1,0,1,0,2,2,2,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.8584294,2.0,1.6366674900054932,1.9180852174758911,2.0,1.9253517389297485,12.108568,12.175235,1.9913229,0.8321723
WNL Icebucket challenge-adv.txt,Adv-Txt,14.6,47.35,17.7,4.795792079207921,808,51,91.70588235294116,15.84313725490196,WNL Icebucket challenge,2.115342438130454,2.516490130461671,2,2,2,2,2,2,1.7756522280808291,0.8154432096391808,2,2,2,2,2,1,2.022562967025196,3.2027716849000267,2,2,1,1,2,2,8.503373719317292,8.674195934430411,10,10,10,10,10,10,9.186808884774743,8.735268786764337,10,10,10,10,10,10,5.932610067951195,6.784790185558496,10,10,5,10,7,5,2.0,2.0,2.0,2,21,2.0,2.0,2.0,0.3004268988039706,-5623.772210213055,0,0,1,0,0,0,0.4886579332606934,-517.0378285235447,0,0,0,0,0,0,0.3242119416035001,-4517.774363738316,0,0,0,0,0,0,2,2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8183408,2.0,1.83793580532074,1.9657330513000488,2.0,1.9350111484527588,12.115455,12.161319,1.9982963,1.9075167
WNL Scottish referendum-adv.txt,Adv-Txt,20.0,33.45,24.7,4.836047774158524,921,54,99.4074074074074,17.055555555555557,WNL Scottish referendum,3.261897683785445,2.6755359436733617,2,2,2,2,2,2,1.358398171089915,0.5277306449169687,2,2,2,2,2,2,3.636010972849715,2.871083518622518,1,1,2,1,2,1,8.598508144786209,8.468613750896239,10,10,10,10,10,10,10.115117800525368,9.475755171924312,10,10,10,10,10,10,7.227303791268055,7.820438769699368,10,10,10,10,9,10,2.0,2.0,2.0,2,22,2.0,2.0,2.0,0.4647980141245531,-6199.557978675367,1,0,1,0,1,0,0.4757519945714659,-602.2961969211971,0,0,0,0,0,0,0.1486917592117285,-5136.73624513386,0,0,0,0,0,0,2,2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.960215,2.0,1.1916587352752686,1.9393527507781985,2.0,1.9357404708862305,12.131849,12.162942,1.9900056,1.959482
WNL Cuba-adv.txt,Adv-Txt,18.4,37.61,23.0,4.90625,672,48,82.60416666666667,14.0,WNL Cuba,-0.2684605913703279,-0.6222745917130785,2,2,1,2,0,2,2.270568013449692,1.2125670564311577,2,2,1,2,1,2,0.5565994113362196,0.5580146077348278,2,2,1,2,2,2,9.66572584485169,9.8522805345098,10,10,10,10,10,10,8.771538352314096,9.823644466764652,10,10,10,10,10,10,8.164621215037394,9.78836480273432,10,10,10,10,9,10,2.0,2.0,2.0,2,23,2.0,2.0,2.0,0.7087211783548071,-4499.295615337158,1,0,1,0,1,0,0.7191695563640684,-314.7760348132327,1,0,1,0,1,0,0.6783532836083506,-3673.874096723666,1,0,1,0,1,0,2,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.7491515,2.0,1.4896913766860962,1.7550859451293943,2.0,1.6696865558624268,12.1547,12.161393,1.9972566,1.8570526
WNL Glastonbury-adv.txt,Adv-Txt,30.5,0.63,38.4,5.214669051878354,559,36,96.5,15.52777777777778,WNL Glastonbury,0.4388574508808429,2.393041371451467,2,2,0,2,2,2,2.6998935966929087,2.8987247654492965,2,2,0,2,2,2,2.0736217247678628,2.6321788005344526,2,2,0,2,2,2,8.054919469850208,9.653685417893122,10,10,10,10,10,10,9.186672821981418,10.854280445793387,10,10,10,10,10,10,6.973000279496185,8.392918422695276,10,10,2,10,8,10,2.0,2.0,2.0,2,24,2.0,2.0,2.0,1.265676668790192,-3419.357437490986,1,0,1,0,1,0,1.0060129446056845,-136.04084619389212,1,0,1,0,1,0,0.9561698311902004,-2994.2919790383503,1,0,1,0,1,0,2,2,2,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.9480453,2.0,1.3198364973068235,1.864274263381958,2.0,1.4423835277557373,12.126201,12.157578,1.9995319,1.933835
WNL Billionaires-adv.txt,Adv-Txt,14.4,53.28,19.1,4.8431163287086445,937,63,86.87301587301587,14.873015873015872,WNL Billionaires,1.666972002990576,2.1264726116881443,2,2,2,2,1,2,3.713525845948621,3.691634125372338,2,2,2,2,2,2,4.381856844373172,4.585659636191904,2,2,2,2,0,2,8.422481912581766,8.580636640808613,10,10,10,10,10,10,9.281701299571669,8.944525390583323,10,10,10,10,10,10,7.942303333001043,8.759634236821942,10,10,6,10,10,10,2.0,2.0,2.0,2,25,2.0,2.0,2.0,0.8441766911303672,-6046.083828456011,1,0,1,0,1,0,0.8122288616449552,-367.67362381172353,0,0,1,0,0,0,0.7200487775894366,-5090.340783247061,0,0,0,0,0,0,2,2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9072292,2.0,1.8821499347686768,1.9494378566741943,2.0,1.9354779720306396,12.131229,12.132792,1.9748398,1.747338
WNL Young Americans-adv.txt,Adv-Txt,16.5,42.38,20.7,4.905252317198764,971,66,86.74242424242425,14.712121212121213,WNL Young Americans,3.625058901584428,2.746039915594192,2,2,2,2,2,2,4.012977741994669,2.1987294337708274,2,2,2,2,2,2,4.705172841048097,2.21779760782095,2,1,2,1,2,2,9.307680040162513,8.971959267801356,10,10,10,10,10,10,9.04114219093503,8.643883550904064,10,10,10,10,10,10,8.868905640928189,8.535287780229309,10,10,10,10,9,10,2.0,2.0,2.0,2,26,2.0,2.0,0.0,0.1730238533901671,-6658.98233595265,1,0,1,0,1,0,0.3130931352815194,-747.2840154979506,1,0,1,0,1,0,0.1602718469088593,-5511.34666609851,0,0,0,0,0,0,2,2,2,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.8541098,2.0,1.615688443183899,1.8606356382369995,2.0,1.932040810585022,12.139993,12.171044,1.6338992,1.0090706
WNL Planet-adv.txt,Adv-Txt,24.0,22.99,30.7,5.023129251700681,735,34,130.02941176470588,21.61764705882353,WNL Planet,3.081124340435565,2.257429557915863,2,2,2,2,2,2,1.2897599947352174,1.5100606613015533,2,2,2,2,2,2,2.806357742714277,2.3387374520676207,1,2,2,2,2,2,9.767410351667351,10.666985271562588,10,10,10,10,10,10,10.195203719903867,10.822020001550282,10,10,10,10,10,10,8.044192576272403,8.211168582751599,10,10,10,10,8,10,2.0,2.0,2.0,2,27,2.0,2.0,2.0,0.7805667857981575,-4817.300451878708,1,1,1,0,1,1,1.2708773851409627,-29.961650128417748,1,0,1,0,1,0,0.5887439096482536,-4219.104428148982,1,0,1,0,1,0,2,2,2,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.8608944,2.0,1.6897677183151243,1.8317939043045044,2.0,1.0216532945632935,12.144301,12.157114,1.9981887,1.960284
WNL JMW Turner-adv.txt,Adv-Txt,34.1,2.12,44.1,4.812133072407045,511,32,92.78125,15.96875,WNL JMW Turner,1.0344828123666625,1.9875174268381528,2,2,0,2,2,2,2.683831942948464,4.959484996440597,2,2,0,2,2,2,0.246427003458483,1.3831606225340227,2,2,0,2,2,2,7.968745115253056,9.960717829868788,10,10,10,10,10,10,7.195001956623505,8.76876853241998,10,10,10,10,6,10,6.390017390719196,8.157889657084596,10,10,10,10,8,10,2.0,2.0,2.0,2,28,2.0,2.0,2.0,0.4095927380766637,-3381.1870533029605,1,0,1,0,1,0,0.3994539949088537,-341.9513989772072,1,0,1,0,1,0,0.530340856435215,-2699.70930235282,0,0,0,0,0,0,0,2,-2,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.6406729,2.0,1.80308997631073,1.7650325298309326,2.0,1.2284276485443115,12.1187105,12.152599,1.9088268,1.902467
WNL Fifth of young adults-adv.txt,Adv-Txt,18.7,47.42,23.9,4.364562118126273,982,53,99.26415094339625,18.52830188679245,WNL Fifth of young adults,3.4727272497608146,2.4657231289276567,2,0,2,0,2,1,1.158412005737958,0.8962524466429986,2,0,2,0,2,0,4.546104572027816,3.7634694111230207,2,0,2,0,2,0,10.29602581104606,9.13814677663508,10,10,10,10,10,10,10.398361417182729,8.927659865351258,10,10,10,10,10,10,6.309161187739814,6.461645406478937,6,10,6,2,10,5,2.0,2.0,2.0,2,29,2.0,2.0,2.0,0.1246203928626643,-7103.037105321397,0,0,1,0,0,0,-0.0331906076959609,-1030.6923288653884,0,0,0,0,0,0,-0.1163052053038216,-6435.155920272679,0,0,0,0,0,0,2,2,2,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.7771622,1.0,1.0190033912658691,1.406581997871399,2.0,1.9338542222976685,12.121605,12.16656,1.9964297,1.9440742
Amazon-adv.txt,Adv-Txt,38.0,-18.97,47.8,5.037617554858934,638,48,79.95833333333333,13.291666666666666,Amazon,-0.210501940806985,1.321505199889593,2,2,0,2,0,2,1.653283573894309,3.0652051236278623,1,2,1,2,2,2,2.712224387408644,3.1049568779591983,2,2,1,2,2,2,8.123233673179278,10.603228271255968,10,10,10,10,10,10,8.221276146245767,9.699410156876416,10,10,10,10,10,10,7.471910986100996,9.254340678472136,10,10,10,10,6,10,2.0,2.0,2.0,2,30,2.0,2.0,2.0,1.0377212812175198,-4031.084507447404,1,0,1,0,1,0,0.977244061847673,-162.3395350090547,1,0,1,0,1,0,0.9841510108920986,-3346.001395564606,1,0,1,0,1,0,0,2,2,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.7594914,2.0,1.731713891029358,1.939903974533081,2.0,1.9359419345855713,12.149192,12.15112,1.8950775,1.8267186
Fitness-adv.txt,Adv-Txt,10.6,68.64,14.2,4.496932515337424,815,56,79.83928571428571,14.553571428571429,Fitness,3.258354843496587,3.055057472174872,2,0,1,0,2,1,2.707188259310516,3.0239582568782253,2,0,1,1,2,1,3.095158032322151,3.341533651433638,2,2,1,1,2,2,7.572092497180601,8.205625948540895,10,10,10,10,10,10,8.04249298351044,8.238182773562576,10,10,10,10,10,10,4.955823217001084,6.2700804304686,4,10,4,10,7,4,2.0,2.0,2.0,2,31,2.0,2.0,2.0,-0.0890003439759556,-5729.139031824864,0,0,1,0,0,0,-0.124007387930112,-869.3643824514979,0,0,0,0,0,0,0.1503180224260747,-4600.306674156339,0,0,0,0,0,0,2,2,2,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.7241558,2.0,1.726313591003418,1.901726007461548,2.0,1.881738543510437,12.134244,12.139196,1.3945626,1.0139676
WNL six well paid jobs-adv.txt,Adv-Txt,31.7,-2.43,39.6,5.143020594965675,874,78,68.8076923076923,11.205128205128204,WNL six well paid jobs,1.4922829924002636,1.5223115766309672,2,2,2,2,2,2,-0.1722632685506385,-0.1333670710115786,1,2,1,2,2,2,0.8366609194979668,-0.5318485041180292,2,2,1,1,0,2,6.799439091723397,7.255109170506788,6,10,10,10,7,10,7.593281817749513,7.841012521486481,7,10,6,6,10,10,8.599231904980844,9.699466372356198,10,10,10,10,9,10,2.0,2.0,2.0,2,32,2.0,2.0,2.0,0.5862359219911042,-5705.5604859649,1,0,1,0,1,0,-0.0586964036038886,-890.9830917324124,0,0,0,0,0,0,0.3210306176747535,-4844.698268404361,0,0,0,0,0,0,0,2,0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.9365475,2.0,1.6615947484970093,1.6508421897888184,2.0,1.9349286556243896,12.125504,12.016207,1.9892066,1.9588368
WNL Shops-adv.txt,Adv-Txt,15.0,46.34,18.3,4.850251256281407,995,57,102.0701754385965,17.45614035087719,WNL Shops,4.59851979887063,3.4267112770616475,2,2,2,2,2,1,2.1536550580429235,1.927714750826886,2,1,2,1,2,1,2.587960353808368,1.4795085818295153,2,2,2,1,2,2,8.795294842336666,7.971748407459322,10,10,10,10,10,10,9.370389588043247,8.728849326674665,10,10,10,10,10,10,10.142509112012863,9.429204878180952,10,10,10,10,10,10,2.0,2.0,2.0,2,33,2.0,2.0,2.0,0.569660790677097,-6717.413028507717,0,0,1,0,0,0,0.3396627175808568,-751.2640570667198,0,0,0,0,0,0,0.6768853048765928,-5646.4955814480745,0,0,0,0,0,0,2,2,2,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.9183891,0.0,1.168084740638733,1.3057973384857178,2.0,1.9329980611801147,12.158998,12.166784,1.9992193,1.9173945
WNL In flight-adv.txt,Adv-Txt,10.9,62.51,13.2,4.560104529616725,1148,97,65.79381443298969,11.835051546391751,WNL In flight,4.859553518907477,3.225642420686535,2,2,2,2,2,2,4.0582134948424935,2.94282252528596,2,2,2,2,2,2,2.151260977901072,1.9030228624657344,2,2,2,2,2,2,7.347623373922629,6.693754359179759,6,10,10,10,10,10,6.0866632807944825,6.365265163923802,6,10,6,6,10,5,6.895991698976792,6.497869167301566,6,10,10,10,7,10,2.0,2.0,2.0,2,34,2.0,2.0,2.0,0.751716590015274,-7702.504097534606,0,0,1,0,0,0,0.2442439252587691,-980.8339979621034,0,0,0,0,0,0,0.4793903074653567,-6724.358151205966,0,0,0,0,0,0,2,2,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.9740338,2.0,1.3631694316864014,1.941378593444824,2.0,1.9339323043823242,11.875069,12.177805,1.9849985,1.6790304
