slug,language,title,grade_level,version,filename,f_grade,f_ease,ari,avg_tokenlength,documentlength_token,documentlength_sentence,avg_sentencelength_char,avg_sentencelength_token,Original_Index,newsela_bertRank,newsela_bert,newsela_bert_regression,os_eng_bertRank,os_eng_bert_regression
saudi-women-spanish,es,"Poco a poco, las mujeres sauditas asumen nuevos papeles en el mundo laboral",9.0,1,saudi-women-spanish.es.1.txt,31.7,-7.74,37.4,4.983673469387755,980,41,142.3658536585366,23.902439024390244,915,3.0010996,12.0,11.912453,2.869062,1.4678295
saudi-women-spanish,es,Las mujeres sauditas conquistan lentamente el mundo del trabajo,7.0,2,saudi-women-spanish.es.2.txt,22.2,16.93,25.1,4.938799076212471,866,46,111.21739130434784,18.82608695652174,916,2.0139835,12.0,11.759484,1.91553,0.52428776
saudi-women-spanish,es,Cada vez hay más mujeres trabajando fuera del hogar en Arabia Saudita,5.0,3,saudi-women-spanish.es.3.txt,13.0,46.2,15.2,4.972843450479234,626,46,80.80434782608695,13.608695652173912,917,1.0090784,12.0,9.374887,1.0090997,-0.1277386
saudi-women-spanish,es,Más mujeres consiguen trabajo en Arabia Saudita,3.0,4,saudi-women-spanish.es.4.txt,9.4,55.64,10.7,4.96242774566474,346,36,56.888888888888886,9.61111111111111,918,0.009353314,9.0,7.9236274,0.28470746,-0.24929674
saudis-basketball-spanish,es,El baloncesto es más que un juego para las mujeres sauditas,12.0,0,saudis-basketball-spanish.es.0.txt,19.6,28.95,23.5,4.992333901192504,1174,55,127.50909090909092,21.345454545454544,919,4.991338,12.0,11.962345,4.7738776,1.0933307
saudis-basketball-spanish,es,"El baloncesto mantiene activas a las mujeres sauditas, pero también deben ser activistas",8.0,1,saudis-basketball-spanish.es.1.txt,15.8,38.89,18.8,5.021084337349397,996,59,101.22033898305084,16.88135593220339,920,3.995431,12.0,11.45003,3.7949483,0.36960322
saudis-basketball-spanish,es,"Las jugadoras de baloncesto en Arabia Saudita necesitan tenis, una red y valor",6.0,2,saudis-basketball-spanish.es.2.txt,13.6,44.68,15.7,4.973739495798319,952,63,89.85714285714286,15.11111111111111,921,2.9983091,9.0,9.558939,1.6836305,-0.016361788
saudis-basketball-spanish,es,"En Arabia Saudita, las niñas y las mujeres luchan por su derecho de jugar baloncesto",5.0,3,saudis-basketball-spanish.es.3.txt,12.4,47.83,14.4,4.998776009791921,817,63,77.36507936507937,12.968253968253968,922,2.089767,9.0,8.935237,2.1022456,-0.10102871
saudis-basketball-spanish,es,Las niñas y las mujeres en Arabia Saudita luchan por su derecho de jugar baloncesto,3.0,4,saudis-basketball-spanish.es.4.txt,10.4,53.0,11.6,4.933429811866859,691,62,65.7741935483871,11.14516129032258,923,1.0685983,9.0,8.650976,0.9659213,-0.16091952
saudis-basketball-spanish,es,Las niñas quieren jugar baloncesto en Arabia Saudita,2.0,5,saudis-basketball-spanish.es.5.txt,6.5,68.57,6.8,4.622047244094488,381,49,43.40816326530612,7.775510204081633,924,0.01135123,6.0,5.262785,0.0682407,-0.28486723
saudiwomen-rideshareapp-spanish,es,"Al tener prohibido manejar, mujeres sauditas usan aplicaciones de servicios de carros",12.0,0,saudiwomen-rideshareapp-spanish.es.0.txt,20.3,27.32,24.2,4.986094316807739,1654,80,123.275,20.675,925,3.9928906,12.0,11.955124,3.851571,1.1579645
saudiwomen-rideshareapp-spanish,es,"Al no poder manejar, las mujeres sauditas buscan aplicaciones de servicios de carros",8.0,1,saudiwomen-rideshareapp-spanish.es.1.txt,17.6,34.33,20.9,4.985048372911169,1137,66,102.6060606060606,17.227272727272727,926,3.5352607,9.0,9.92823,3.2210507,0.6820203
saudiwomen-rideshareapp-spanish,es,"Mujeres sauditas, las responsables del explosivo crecimiento de las aplicaciones de servicios de transporte",7.0,2,saudiwomen-rideshareapp-spanish.es.2.txt,15.8,39.0,18.2,4.90162037037037,864,58,87.41379310344827,14.89655172413793,927,2.002328,9.0,8.663207,1.8841538,0.117540084
saudiwomen-rideshareapp-spanish,es,Las mujeres sauditas son las verdaderas 'conductoras' de las aplicaciones de servicios de transporte,5.0,3,saudiwomen-rideshareapp-spanish.es.3.txt,12.8,52.02,15.4,4.747559274755927,717,55,74.41818181818182,13.036363636363635,928,1.0184032,9.0,9.834743,1.0255524,-0.15105227
saudiwomen-rideshareapp-spanish,es,Aplicaciones de servicios de transporte ayudan a las mujeres sauditas a moverse,4.0,4,saudiwomen-rideshareapp-spanish.es.4.txt,8.3,63.8,9.7,4.734761120263592,607,60,57.65,10.116666666666667,929,0.009832037,9.0,7.4858227,0.049418323,-0.23177049
school-fourday-spanish,es,¿Cuatro días de clases a la semana será la solución para una mejora en la educación? ,12.0,0,school-fourday-spanish.es.0.txt,20.5,26.71,24.2,4.88348579682234,2077,117,104.0,17.752136752136753,930,3.993672,12.0,11.980429,3.85921,0.7487374
school-fourday-spanish,es,Escuelas pequeñas y rurales se inclinan por una semana de cuatro días de clases ,8.0,1,school-fourday-spanish.es.1.txt,23.8,18.09,28.5,4.881796690307328,1269,65,114.33846153846154,19.523076923076925,931,3.9681714,12.0,11.584158,2.884115,0.74954873
school-fourday-spanish,es,La gran interrogante: ¿son cuatro días de clases mejor que cinco?,6.0,2,school-fourday-spanish.es.2.txt,23.5,18.8,28.2,4.900667779632721,1198,67,105.04477611940298,17.880597014925375,932,2.2955246,12.0,11.097124,1.9388616,0.5716124
school-fourday-spanish,es,¿Son cuatro días de clases la forma de mejorar?,5.0,3,school-fourday-spanish.es.3.txt,17.0,35.85,19.5,4.814639905548996,847,59,83.08474576271186,14.35593220338983,933,1.0093039,9.0,8.709365,0.98862493,-0.009813695
school-fourday-spanish,es,Sin clases los lunes para los alumnos pero sí para los profesores,4.0,4,school-fourday-spanish.es.4.txt,14.4,42.65,16.2,4.81704260651629,798,63,73.3015873015873,12.666666666666666,934,0.3828083,9.0,8.188014,0.03384684,-0.19145142
schoolelection-diversity-spanish,es,Polémica por votación estudiantil en escuela de San Francisco,12.0,0,schoolelection-diversity-spanish.es.0.txt,29.3,-1.65,35.3,5.197207678883071,573,24,147.41666666666666,23.875,935,3.9918113,12.0,11.968655,2.739822,0.87030196
schoolelection-diversity-spanish,es,Directora de escuela detiene elecciones estudiantiles y causa debate sobre la democracia,8.0,1,schoolelection-diversity-spanish.es.1.txt,34.3,-14.54,41.8,5.198697068403908,614,29,130.6206896551724,21.17241379310345,936,2.9973872,12.0,11.421624,2.8918626,0.6661042
schoolelection-diversity-spanish,es,Retraso en resultados de votación estudiantil causa debate sobre la democracia,6.0,2,schoolelection-diversity-spanish.es.2.txt,20.0,22.52,23.1,5.078003120124805,641,38,102.0,16.86842105263158,937,2.9817715,12.0,11.167767,3.8576756,0.11972075
schoolelection-diversity-spanish,es,Directora de escuela retrasa resultados de elecciones para hablar sobre la importancia de la diversidad,4.0,3,schoolelection-diversity-spanish.es.3.txt,10.9,46.37,10.8,4.950367647058823,544,48,67.125,11.333333333333334,938,1.0041159,9.0,7.874122,0.9682097,-0.20990258
schoolelection-diversity-spanish,es,Directora de escuela retrasa resultados de votación estudiantil para hablar de diversidad,2.0,4,schoolelection-diversity-spanish.es.4.txt,9.2,50.84,8.8,4.914089347079038,291,35,48.82857142857143,8.314285714285715,939,0.008140657,9.0,6.9987197,0.042589273,-0.2328314
schoollunch-fail-spanish,es,Informe dice que los almuerzos escolares preparados en casa tienen malas calificaciones,12.0,0,schoollunch-fail-spanish.es.0.txt,20.4,27.02,24.5,5.025547445255475,1096,46,143.1304347826087,23.82608695652174,940,3.826334,12.0,11.986838,1.520091,0.5783711
schoollunch-fail-spanish,es,Loncheras de los estudiantes en la universidad de la vida,8.0,1,schoollunch-fail-spanish.es.1.txt,15.4,40.01,18.5,5.050711743772242,1124,63,107.4920634920635,17.841269841269842,941,3.9866688,12.0,11.624889,3.6879811,0.41820177
schoollunch-fail-spanish,es,Un nuevo estudio de nutrición reprueba a las loncheras de los estudiantes ,7.0,2,schoollunch-fail-spanish.es.2.txt,13.2,45.69,16.1,5.137711864406779,944,61,94.55737704918032,15.475409836065571,942,2.0074074,12.0,10.241817,1.95416,0.019172113
schoollunch-fail-spanish,es,"Según un estudio, las loncheras de los estudiantes tienen muchas golosinas y poca carne ",5.0,3,schoollunch-fail-spanish.es.3.txt,12.5,47.52,14.6,5.01018922852984,687,49,83.85714285714286,14.020408163265309,943,1.1939671,12.0,9.634964,0.8160671,-0.11846958
schoollunch-fail-spanish,es,"Un estudio ve dentro de la lonchera de un estudiante, y le da una mala calificación ",4.0,4,schoollunch-fail-spanish.es.4.txt,10.2,58.82,13.3,5.018382352941177,544,46,70.80434782608695,11.826086956521738,944,0.0143343005,9.0,8.715513,0.055573728,-0.22576082
schools-exercise-spanish,es,Escuelas buscan formas creativas de incentivar la actividad física de los niños,12.0,0,schools-exercise-spanish.es.0.txt,23.2,14.19,26.8,5.049560351718625,1251,51,147.94117647058823,24.529411764705884,945,4.99094,12.0,11.968459,4.797935,1.4377776
schools-exercise-spanish,es,¿Quieres hacer más rápido la tarea? ¡A correr antes de coger los libros!,8.0,1,schools-exercise-spanish.es.1.txt,20.1,22.42,23.1,5.072744014732965,1086,57,115.19298245614036,19.05263157894737,946,4.002184,12.0,11.755587,3.9539752,1.1024379
schools-exercise-spanish,es,Sudando para tener menor desempeño en la escuela,7.0,2,schools-exercise-spanish.es.2.txt,16.6,36.76,19.7,4.964439655172414,928,57,96.64912280701756,16.280701754385966,947,3.0011287,9.0,10.038698,2.908955,0.39545214
schools-exercise-spanish,es,Ejercicios físicos antes de los ejercicios de matemáticas,5.0,3,schools-exercise-spanish.es.3.txt,14.5,42.34,16.6,4.871794871794871,663,48,80.72916666666667,13.8125,948,2.0025086,9.0,8.314758,1.151078,-0.066118054
schools-exercise-spanish,es,Los estudiantes no se pueden quedar quietos en la escuela,4.0,4,schools-exercise-spanish.es.4.txt,11.5,50.06,12.4,4.757575757575758,594,53,64.18867924528301,11.20754716981132,949,1.9874709,9.0,7.871722,0.9707941,-0.10906825
schools-exercise-spanish,es,Los estudiantes de Georgia hacen ejercicio todos los días,2.0,5,schools-exercise-spanish.es.5.txt,8.9,56.76,9.7,4.863436123348017,454,49,53.95918367346939,9.26530612244898,950,0.01178486,7.0,6.8631163,0.37304986,-0.1675098
schools-testing-spanish,es,"Según un estudio, los niños realizan más de 100 exámenes obligatorios hasta el 12º grado",12.0,0,schools-testing-spanish.es.0.txt,27.1,4.15,33.1,5.289314516129032,992,45,138.06666666666666,22.044444444444444,951,3.9776492,12.0,11.957879,2.8036854,0.80730927
schools-testing-spanish,es,"Según un estudio, los estudiantes realizan 112 exámenes obligatorios hasta el 12º grado; Obama quiere establecer límites",9.0,1,schools-testing-spanish.es.1.txt,19.8,23.02,23.4,5.195146612740142,989,54,112.92592592592592,18.314814814814813,952,3.980983,12.0,11.956287,1.9566551,0.8243187
schools-testing-spanish,es,¿Pasan mucho tiempo los estudiantes haciendo exámenes? Obama quiere poner límites,7.0,2,schools-testing-spanish.es.2.txt,15.7,33.88,18.1,5.177852348993288,894,61,90.04918032786885,14.655737704918034,953,2.3711643,12.0,11.932967,3.4149542,0.42029172
schools-testing-spanish,es,Obama cree que los estudiantes pasan mucho tiempo realizando exámenes,5.0,3,schools-testing-spanish.es.3.txt,11.8,43.83,13.1,5.128654970760234,684,62,67.20967741935483,11.03225806451613,954,1.0278914,12.0,11.758282,0.9872281,-0.017218372
schools-testing-spanish,es,El presidente cree que hay demasiados exámenes en las escuelas,3.0,4,schools-testing-spanish.es.4.txt,9.9,48.81,11.5,5.231143552311435,411,55,46.18181818181818,7.472727272727273,955,0.008464573,12.0,7.4389477,0.04359536,-0.1842953
seabed-mining-spanish,es,Arranca la era de la minería submarina,12.0,0,seabed-mining-spanish.es.0.txt,37.5,-23.07,45.5,5.087719298245614,855,35,148.05714285714285,24.428571428571427,956,3.9923918,12.0,11.965318,2.3250265,1.5577277
seabed-mining-spanish,es,Inminente la minería submarina ante la preocupación de ambientalistas,9.0,1,seabed-mining-spanish.es.1.txt,24.2,11.66,28.5,5.09331797235023,868,45,116.95555555555556,19.288888888888888,957,2.997417,12.0,11.2764435,3.5859966,0.69110894
seabed-mining-spanish,es,Arranca la era de la minería submarina ante el espanto de algunos,7.0,2,seabed-mining-spanish.es.2.txt,17.3,29.72,20.2,5.175853018372703,762,51,91.76470588235294,14.941176470588236,958,2.9677331,9.0,9.4321995,2.3693342,0.32876396
seabed-mining-spanish,es,"A pesar del peligro, pronto podría haber minas submarinas",5.0,3,seabed-mining-spanish.es.3.txt,12.6,47.32,13.8,4.808049535603715,646,47,79.44680851063829,13.74468085106383,959,1.5936842,9.0,8.936754,0.99688536,-0.028509459
seabed-mining-spanish,es,Exploran los océanos para buscar metales y minerales,3.0,4,seabed-mining-spanish.es.4.txt,7.9,64.91,8.9,4.6575682382134,403,42,53.90476190476191,9.595238095238097,960,0.010956643,9.0,7.4358573,0.061291732,-0.19611135
seattle-gumwall-spanish,es,Se limpia con vapor una generación de recuerdos del Muro de goma de mascar en Seattle,12.0,0,seattle-gumwall-spanish.es.0.txt,20.0,33.35,24.0,4.66351606805293,1058,61,97.75409836065572,17.34426229508197,961,3.9934907,12.0,11.968825,3.8476434,1.5232536
seattle-gumwall-spanish,es,Seattle limpia años de recuerdos del Muro de goma de mascar,6.0,1,seattle-gumwall-spanish.es.1.txt,17.8,39.03,22.0,4.743523316062176,772,58,75.98275862068965,13.310344827586206,962,3.0307417,9.0,9.81221,2.1154938,1.1561602
seattle-gumwall-spanish,es,Seattle limpia con vapor años de recuerdos del Muro de goma de mascar,5.0,2,seattle-gumwall-spanish.es.2.txt,13.5,50.2,16.0,4.59882005899705,678,62,60.935483870967744,10.935483870967742,963,2.0108516,9.0,8.395111,0.3810361,0.240114
seattle-gumwall-spanish,es,La limpieza con vapor hace que Muro de goma de mascar en Seattle desaparezca,4.0,3,seattle-gumwall-spanish.es.3.txt,8.5,68.81,10.9,4.574468085106383,564,62,50.516129032258064,9.096774193548388,964,1.0096467,9.0,7.255984,1.0060977,-0.043420162
seattle-gumwall-spanish,es,Seattle limpia millones de pedazos de goma de mascar de un sitio turístico,2.0,4,seattle-gumwall-spanish.es.4.txt,6.6,73.68,8.1,4.415807560137457,291,41,38.29268292682927,7.097560975609756,965,0.014006825,6.0,5.4731326,0.04731274,-0.16072786
seattle-sleepystudents-spanish,es,Las preparatorias hacen caso a loscientíficos y dejan dormir a los adolescentes,12.0,0,seattle-sleepystudents-spanish.es.0.txt,32.5,-4.56,39.3,4.848668280871671,826,34,141.52941176470588,24.294117647058822,966,3.9931116,12.0,11.974084,0.5015219,1.114423
seattle-sleepystudents-spanish,es,Cambio de horario: mejor para los adolescentes,9.0,1,seattle-sleepystudents-spanish.es.1.txt,28.9,4.79,35.0,4.880232558139535,860,41,122.78048780487804,20.97560975609756,967,3.0340652,12.0,11.912352,2.869841,0.9027515
seattle-sleepystudents-spanish,es,Estudiantes de preparatoria tendrán más tiempo para dormir,7.0,2,seattle-sleepystudents-spanish.es.2.txt,23.6,18.7,28.2,4.867684478371501,786,43,106.74418604651164,18.27906976744186,968,2.9669938,12.0,11.768374,1.8166313,0.8045388
seattle-sleepystudents-spanish,es,Dejan que los adolescentes duerman más,4.0,3,seattle-sleepystudents-spanish.es.3.txt,13.6,49.99,16.5,4.7247524752475245,505,39,73.7948717948718,12.948717948717947,969,1.0064442,9.0,9.541681,0.05514568,-0.08910749
seattle-sleepystudents-spanish,es,Entrar más tarde a clase para poder dormir más,2.0,4,seattle-sleepystudents-spanish.es.4.txt,12.9,57.13,16.3,4.543408360128617,311,25,68.56,12.44,970,0.57137907,9.0,9.088,0.05687975,-0.14682305
seaworld-orca-spanish,es,"Según los activistas, anular los espectáculos con orcas de SeaWorld no es suficiente",12.0,0,seaworld-orca-spanish.es.0.txt,58.8,-73.07,74.2,5.089887640449438,712,26,166.03846153846155,27.384615384615383,971,3.9926872,12.0,11.966005,2.3037,1.3178494
seaworld-orca-spanish,es,Los activistas dicen que eliminar los espectáculos con orcas en SeaWorld no es suficiente.,9.0,1,seaworld-orca-spanish.es.1.txt,25.5,13.62,31.6,5.084677419354839,744,37,121.75675675675676,20.10810810810811,972,2.9944468,12.0,11.779337,2.9573278,1.1251706
seaworld-orca-spanish,es,Los activistas dicen que eliminar los espectáculos con orcas en SeaWorld no es suficiente.,7.0,2,seaworld-orca-spanish.es.2.txt,24.6,15.95,30.5,5.089529590288316,659,36,110.86111111111111,18.30555555555556,973,2.0086975,9.0,11.393352,1.9628782,0.7412442
seaworld-orca-spanish,es,"Cerrarán los espectáculos con orcas, pero se dice que mejor habría que liberarlas a todas",5.0,3,seaworld-orca-spanish.es.3.txt,10.2,53.41,11.5,4.952542372881356,590,48,72.83333333333333,12.291666666666666,974,1.0070894,9.0,9.159618,0.13467163,-0.08760214
seaworld-orca-spanish,es,"SeaWorld cerrará los espectáculos, pero algunos siguen preocupados por las orcas",3.0,4,seaworld-orca-spanish.es.4.txt,7.2,66.64,8.0,4.674242424242424,396,42,53.21428571428572,9.428571428571429,975,0.008700541,8.0,7.2254095,2.2224817,-0.2365282
seaworld-whales-spanish,es,¿Qué es mejor para las ballenas de SeaWorld: piscinas o corrales oceánicos?,12.0,0,seaworld-whales-spanish.es.0.txt,55.1,-63.33,68.3,4.810779816513762,1744,80,126.0125,21.8,976,3.9908404,12.0,11.964882,1.939954,1.217264
seaworld-whales-spanish,es,El futuro para las ballenas orcas de Sea World no tiene una respuesta en blanco y negro.,9.0,1,seaworld-whales-spanish.es.1.txt,26.8,10.37,32.5,4.915652173913044,1150,57,118.7719298245614,20.17543859649123,977,3.98202,12.0,11.965606,3.8534038,0.76422143
seaworld-whales-spanish,es,¿Tanques o corrales oceánicos? Continúa la controversia sobre cuál es el mejor lugar para las orcas.,7.0,2,seaworld-whales-spanish.es.2.txt,19.5,29.35,23.2,4.914832535885168,1045,61,100.8032786885246,17.131147540983605,978,2.0042272,12.0,11.802517,2.8686051,0.32824853
seaworld-whales-spanish,es,SeaWorld y sus críticos debaten sobre qué es mejor para las orcas: las piscinas o los corrales oceánicos.,5.0,3,seaworld-whales-spanish.es.3.txt,11.7,55.07,13.8,4.728629579375848,737,57,73.66666666666667,12.929824561403509,979,1.0272931,12.0,11.257236,0.85643536,0.0123523185
seaworld-whales-spanish,es,¿Qué es mejor para las ballenas de SeaWorld: piscinas o corrales oceánicos?,3.0,4,seaworld-whales-spanish.es.4.txt,7.3,66.33,8.6,4.766666666666667,390,45,49.71111111111111,8.666666666666666,980,0.01171834,12.0,7.4136915,0.10851,-0.20423311
selfdriving-future-spanish,es,"En un futuro con autos que se manejan solos, tal vez ni queramos tener automóviles",12.0,0,selfdriving-future-spanish.es.0.txt,33.8,-13.42,42.0,5.355457227138643,1356,66,129.9090909090909,20.545454545454547,981,3.990923,12.0,11.976003,2.9416356,1.0528167
selfdriving-future-spanish,es,Un vistazo a los autos sin conductor revela una progresiva revolución,8.0,1,selfdriving-future-spanish.es.1.txt,30.8,-0.09,39.3,5.2624647224835375,1063,57,116.10526315789474,18.649122807017545,982,3.7031107,12.0,11.786831,2.3214812,0.922493
selfdriving-future-spanish,es,Nuevos desafíos adelante mientras que el futuro se inclina hacia los autos sin conductor,7.0,2,selfdriving-future-spanish.es.2.txt,28.8,5.2,36.8,5.277777777777778,918,54,106.14814814814817,17.0,983,3.0117726,12.0,11.497774,1.4797323,0.67714894
selfdriving-future-spanish,es,Los autos del futuro están a la vuelta de la esquina,6.0,3,selfdriving-future-spanish.es.3.txt,19.6,29.15,23.9,5.062200956937799,836,53,95.0377358490566,15.773584905660377,984,2.4854443,12.0,11.524771,2.2622542,0.3201796
selfdriving-future-spanish,es,"En el futuro, conducir será muy diferente",4.0,4,selfdriving-future-spanish.es.4.txt,9.0,56.66,9.8,4.884536082474227,485,52,54.53846153846154,9.326923076923077,985,0.009853569,8.0,6.905706,0.071554594,-0.14205058
shark-bites-spanish,es,"¿Hay más mordidas de tiburón, pero menos riesgo de ataques?",12.0,0,shark-bites-spanish.es.0.txt,28.5,5.91,33.5,4.752808988764045,2136,63,194.66666666666663,33.904761904761905,986,3.9867492,12.0,11.969607,3.852419,0.94369286
shark-bites-spanish,es,"Hay más mordidas de tiburón, pero menos riesgo de ataques dice estudio",9.0,1,shark-bites-spanish.es.1.txt,21.8,28.78,26.2,4.655601659751038,964,41,132.4390243902439,23.51219512195122,987,3.9884484,12.0,11.79216,2.8908923,0.28656915
shark-bites-spanish,es,Aumentan mordidas de tiburón pero hay menos riesgo de ataques,7.0,2,shark-bites-spanish.es.2.txt,17.9,38.83,21.1,4.605392156862745,816,43,105.86046511627907,18.97674418604652,988,2.008333,12.0,10.297912,1.6552056,0.17645214
shark-bites-spanish,es,"Hay más mordidas de tiburón, pero el riesgo de ataques ahora es menos",5.0,3,shark-bites-spanish.es.3.txt,10.4,58.42,11.5,4.585976627712855,599,47,70.7872340425532,12.74468085106383,989,1.0057263,9.0,8.493174,0.07494669,-0.17853141
shark-bites-spanish,es,"A veces los tiburones atacan, pero puede evitarlo",3.0,4,shark-bites-spanish.es.4.txt,7.1,72.46,8.4,4.451443569553806,381,38,54.23684210526316,10.026315789473683,990,0.009364968,7.0,5.814076,0.09692381,-0.22244301
sixth-mass-extinction-spanish,es,¿Realidad o ficción?: La sexta extinción masiva se puede detener,12.0,0,sixth-mass-extinction-spanish.es.0.txt,18.2,27.39,20.6,5.109789569990851,1093,47,141.7659574468085,23.25531914893617,991,3.9914882,12.0,11.975704,2.9378345,0.99556065
sixth-mass-extinction-spanish,es,Opinión: Los humanos podrían causar o prevenir la sexta extinción masiva en la Tierra,8.0,1,sixth-mass-extinction-spanish.es.1.txt,18.1,27.49,20.7,5.110634648370498,1166,58,122.41379310344828,20.103448275862068,992,3.9852958,12.0,11.732417,3.852284,0.83322626
sixth-mass-extinction-spanish,es,"Opinión: Los humanos llevan a la Tierra su sexta extinción masiva, pero pueden detenerla",7.0,2,sixth-mass-extinction-spanish.es.2.txt,13.8,38.76,15.1,5.082940622054665,1061,69,93.18840579710144,15.376811594202898,993,2.0107362,12.0,9.813291,1.9564749,0.20508543
sixth-mass-extinction-spanish,es,Opinión: La gente está causando una extinción masiva pero algunos tratan de detenerla,6.0,3,sixth-mass-extinction-spanish.es.3.txt,12.2,42.92,13.4,5.1085776330076005,921,72,77.76388888888889,12.791666666666666,994,2.0033953,12.0,11.965511,1.958199,0.15479136
sixth-mass-extinction-spanish,es,"Opinión: Los humanos han matado a plantas y animales, pero también los pueden salvar",4.0,4,sixth-mass-extinction-spanish.es.4.txt,9.8,49.11,9.8,4.97316384180791,708,73,57.61643835616438,9.6986301369863,995,0.012061412,9.0,7.826383,0.08939888,-0.13071215
skorea-mers-spanish,es,"El brote de MERS en Corea del Sur puede ser contenido, dicen expertos",12.0,0,skorea-mers-spanish.es.0.txt,30.8,-0.19,37.0,4.851274787535411,706,25,164.64,28.24,996,3.992555,12.0,11.978279,2.5165732,0.7967214
skorea-mers-spanish,es,"Corea del Sur puede contener brote de MERS, dicen expertos",9.0,1,skorea-mers-spanish.es.1.txt,31.2,-1.11,37.8,4.868520859671302,791,31,149.19354838709677,25.516129032258064,997,3.9651082,9.0,10.093305,3.860869,0.935744
skorea-mers-spanish,es,"Brote de MERS en Corea del Sur continúa, pero expertos ven esperanzas",7.0,2,skorea-mers-spanish.es.2.txt,17.4,40.05,21.1,4.732142857142857,672,36,106.5,18.666666666666668,998,2.003594,9.0,9.057865,1.9471264,0.22730632
skorea-mers-spanish,es,"El virus MERS enferma a surcoreanos, pero expertos creen que mejorará",5.0,3,skorea-mers-spanish.es.3.txt,12.2,59.16,14.2,4.354058721934369,579,39,78.97435897435898,14.846153846153848,999,1.0034103,9.0,7.916301,0.99062645,-0.13225454
skorea-mers-spanish,es,"MERS enferma surcoreanos, pero se cree que todo mejorará pronto",4.0,4,skorea-mers-spanish.es.4.txt,9.8,65.25,11.2,4.348457350272232,551,44,66.52272727272727,12.522727272727272,1000,0.04447092,9.0,7.57565,0.96269155,-0.18116707
sleepy-schooltimes-spanish,es,¿Necesitan los adolescentes comenzar la escuela más tarde? Los pediatras dicen que sí,12.0,0,sleepy-schooltimes-spanish.es.0.txt,26.7,5.16,31.8,5.165869218500798,627,28,137.64285714285714,22.392857142857142,1001,3.9873405,12.0,11.973716,0.18630017,1.0639197
sleepy-schooltimes-spanish,es,"Levantarse tarde y no irse a la cama temprano, la solución para los jóvenes cansados",8.0,1,sleepy-schooltimes-spanish.es.1.txt,18.2,27.39,20.7,5.122557726465364,563,30,114.5,18.766666666666666,1002,3.983722,12.0,11.961295,2.3190274,0.6130861
sleepy-schooltimes-spanish,es,"Los adolescentes no pueden acostarse temprano, piden comenzar más tarde la escuela",6.0,2,sleepy-schooltimes-spanish.es.2.txt,14.4,42.65,17.1,5.050682261208577,513,29,106.72413793103448,17.689655172413794,1003,2.002955,12.0,11.205948,1.9467309,0.2025372
sleepy-schooltimes-spanish,es,Los soñolientos adolescentes serán despertados más tarde,5.0,3,sleepy-schooltimes-spanish.es.3.txt,10.8,57.4,13.7,4.991573033707865,356,22,96.5909090909091,16.181818181818183,1004,1.0091376,12.0,9.2379875,0.9899193,-0.09494966
sleepy-schooltimes-spanish,es,"Muchos adolescentes no duermen lo suficiente, ¿debería comenzar la escuela más tarde?",4.0,4,sleepy-schooltimes-spanish.es.4.txt,10.0,53.92,11.1,4.949874686716792,399,32,73.9375,12.46875,1005,0.030671582,12.0,10.38074,0.072756216,-0.2194702
sleepy-students-spanish,es,"Fatiga, la forma de vida de muchos estudiantes",12.0,0,sleepy-students-spanish.es.0.txt,29.0,4.49,34.5,4.740766073871409,1462,89,93.86516853932584,16.426966292134832,1006,3.9934578,12.0,11.969051,1.7711915,1.1681873
sleepy-students-spanish,es,Es el regreso a clases y la época de dormir poco para muchos estudiantes,8.0,1,sleepy-students-spanish.es.1.txt,22.3,21.94,25.7,4.664014146772767,1131,74,86.0945945945946,15.283783783783784,1007,2.9970672,12.0,11.331217,0.9748059,0.5574421
sleepy-students-spanish,es,"Despertarse temprano es bueno, pero los adolescentes están muy cansados",7.0,2,sleepy-students-spanish.es.2.txt,22.1,22.55,25.7,4.7005405405405405,925,73,71.72602739726027,12.67123287671233,1008,2.9948716,9.0,11.042226,1.5287368,0.5623348
sleepy-students-spanish,es,"Para muchos estudiantes, el cansancio es parte de su vida",5.0,3,sleepy-students-spanish.es.3.txt,15.1,40.72,17.0,4.782089552238806,670,56,68.76785714285714,11.964285714285714,1009,1.0285726,12.0,9.622997,0.82167774,0.039000213
sleepy-students-spanish,es,¿Los jóvenes llegan como sonámbulos a la preparatoria?,4.0,4,sleepy-students-spanish.es.4.txt,14.7,47.15,17.5,4.644927536231884,552,49,63.142857142857146,11.26530612244898,1010,0.037773672,9.0,8.514905,0.07045635,-0.051874723
soccer-club-spanish,es,Una jugadora de fútbol se desplaza hasta un club de élite para lograr su sueño,12.0,0,soccer-club-spanish.es.0.txt,16.1,43.5,18.8,4.606304985337244,1364,93,81.73118279569893,14.666666666666666,1011,3.9924645,12.0,11.924998,3.8451526,0.26803365
soccer-club-spanish,es,Una jugadora de fútbol viaja para lograr su sueño,5.0,1,soccer-club-spanish.es.1.txt,18.0,38.52,21.5,4.599713055954089,697,53,73.05660377358491,13.150943396226417,1012,3.8455815,9.0,9.237252,2.9057434,0.15576501
soccer-club-spanish,es,Una jugadora de fútbol lucha por su sueño,4.0,2,soccer-club-spanish.es.2.txt,13.0,51.72,14.8,4.523577235772358,615,57,59.07017543859649,10.789473684210526,1013,2.1410074,9.0,8.481366,1.9385132,-0.05052937
